date,prices_M0,prices_M1,prices_M2,prices_M3,prices_M4,prices_M5,prices_M6,prices_M7,prices_M8,prices_M9,prices_M10,spreads_M0,spreads_M1,spreads_M2,spreads_M3,spreads_M4,spreads_M5,spreads_M6,spreads_M7,spreads_M8,spreads_M9,spreads_M10,oi_M0,oi_M1,oi_M2,oi_M3,oi_M4,oi_M5,oi_M6,oi_M7,oi_M8,oi_M9,oi_M10,volume_M0,volume_M1,volume_M2,volume_M3,volume_M4,volume_M5,volume_M6,volume_M7,volume_M8,volume_M9,volume_M10,label_M0,label_M1,label_M2,label_M3,label_M4,label_M5,label_M6,label_M7,label_M8,label_M9,label_M10
2024-07-12,81.02,79.96,79.1,78.4,77.78,77.2,76.66,76.17,75.71,75.28,,0.0,-1.0600000000000023,-1.9200000000000017,-2.6199999999999903,-3.239999999999995,-3.819999999999993,-4.359999999999999,-4.849999999999994,-5.310000000000002,-5.739999999999995,,317171.0,177562.0,93376.0,219470.0,79243.0,46332.0,55834.0,32812.0,30509.0,110200.0,,276671.0,128325.0,74838.0,110378.0,29698.0,11428.0,20139.0,4289.0,1406.0,30521.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-15,80.84,79.77,78.88,78.15,77.52,76.95,76.43,75.95,75.5,75.07,,0.0,-1.0700000000000074,-1.960000000000008,-2.6899999999999977,-3.3200000000000074,-3.8900000000000006,-4.409999999999997,-4.890000000000001,-5.340000000000003,-5.77000000000001,,343311.0,184058.0,92404.0,221665.0,81783.0,47749.0,55385.0,32038.0,30541.0,110734.0,,216416.0,86235.0,43455.0,63116.0,16234.0,7446.0,10025.0,2599.0,876.0,18522.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-16,79.71,78.67,77.81,77.11,76.5,75.95,75.46,75.0,74.57,74.16,,0.0,-1.039999999999992,-1.8999999999999915,-2.5999999999999943,-3.2099999999999937,-3.759999999999991,-4.25,-4.709999999999994,-5.140000000000001,-5.549999999999997,,388189.0,197635.0,96094.0,221561.0,83317.0,49118.0,55678.0,31904.0,30739.0,114064.0,,272198.0,123314.0,52257.0,82442.0,16474.0,9948.0,14581.0,4355.0,2493.0,35202.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-17,81.44,80.06,79.0,78.16,77.46,76.85,76.3,75.8,75.34,74.91,,0.0,-1.3799999999999955,-2.4399999999999977,-3.280000000000001,-3.980000000000004,-4.590000000000003,-5.140000000000001,-5.640000000000001,-6.099999999999994,-6.530000000000001,,400604.0,208838.0,102618.0,222026.0,84535.0,50502.0,56367.0,31904.0,30811.0,117271.0,,419583.0,221559.0,121663.0,147718.0,21424.0,13326.0,19488.0,2726.0,1868.0,32719.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-18,81.3,79.96,78.95,78.11,77.42,76.82,76.28,75.8,75.36,74.93,,0.0,-1.3400000000000034,-2.3499999999999943,-3.1899999999999977,-3.8799999999999955,-4.480000000000004,-5.019999999999996,-5.5,-5.939999999999998,-6.36999999999999,,417880.0,212047.0,107610.0,223705.0,86937.0,49181.0,56449.0,32630.0,30734.0,118537.0,,398369.0,162882.0,83502.0,112018.0,20931.0,12475.0,17363.0,8537.0,2522.0,30978.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-19,78.64,77.48,76.6,75.86,75.23,74.71,74.23,73.79,73.41,73.02,,0.0,-1.1599999999999966,-2.0400000000000063,-2.780000000000001,-3.4099999999999966,-3.930000000000007,-4.409999999999997,-4.849999999999994,-5.230000000000004,-5.6200000000000045,,422740.0,215562.0,118205.0,228051.0,86908.0,50328.0,53080.0,31489.0,30725.0,118408.0,,427059.0,151948.0,70789.0,103946.0,17456.0,21676.0,26792.0,6303.0,2275.0,26729.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-22,78.4,77.33,76.5,75.8,75.23,74.73,74.3,73.89,73.52,73.16,,0.0,-1.0700000000000074,-1.9000000000000057,-2.6000000000000085,-3.1700000000000017,-3.6700000000000017,-4.1000000000000085,-4.510000000000005,-4.88000000000001,-5.240000000000009,,409832.0,216049.0,115602.0,233075.0,87141.0,48356.0,52847.0,31426.0,30658.0,119308.0,,345235.0,149890.0,66492.0,104866.0,20034.0,14113.0,24621.0,2323.0,1957.0,27940.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-23,76.96,75.92,75.1,74.41,73.85,73.39,72.98,72.6,72.24,71.89,,0.0,-1.039999999999992,-1.8599999999999994,-2.549999999999997,-3.1099999999999994,-3.569999999999993,-3.9799999999999898,-4.359999999999999,-4.719999999999999,-5.069999999999993,,405218.0,211604.0,118329.0,236517.0,88288.0,47167.0,53801.0,31306.0,30924.0,120330.0,,417941.0,191991.0,80712.0,101491.0,25181.0,14243.0,25978.0,3600.0,3637.0,31654.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-24,77.59,76.58,75.79,75.12,74.56,74.09,73.68,73.29,72.93,72.58,,0.0,-1.0100000000000051,-1.7999999999999972,-2.469999999999999,-3.030000000000001,-3.5,-3.9099999999999966,-4.299999999999997,-4.659999999999997,-5.010000000000005,,393388.0,216211.0,139380.0,252387.0,88694.0,47122.0,53640.0,31941.0,30677.0,121870.0,,355971.0,184201.0,110098.0,126689.0,28802.0,17373.0,25723.0,6055.0,4087.0,21382.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-25,78.28,77.11,76.22,75.51,74.93,74.43,74.0,73.61,73.24,72.89,,0.0,-1.1700000000000017,-2.0600000000000023,-2.769999999999996,-3.3499999999999943,-3.8499999999999943,-4.280000000000001,-4.670000000000002,-5.040000000000006,-5.390000000000001,,395137.0,228511.0,139177.0,247061.0,85597.0,46470.0,55206.0,31914.0,30717.0,123224.0,,457288.0,224030.0,107349.0,116857.0,20483.0,16563.0,24930.0,4653.0,3485.0,30425.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-26,77.16,76.0,75.2,74.57,74.06,73.64,73.26,72.9,72.56,72.22,,0.0,-1.1599999999999966,-1.9599999999999937,-2.5900000000000034,-3.0999999999999943,-3.519999999999996,-3.8999999999999915,-4.259999999999991,-4.599999999999994,-4.939999999999998,,378947.0,236413.0,138681.0,243413.0,84974.0,46809.0,52740.0,32503.0,30430.0,124686.0,,365121.0,161410.0,88574.0,107020.0,22235.0,9682.0,22598.0,3409.0,2364.0,23136.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-29,75.81,74.8,74.11,73.56,73.13,72.75,72.42,72.1,71.8,71.49,,0.0,-1.0100000000000051,-1.7000000000000028,-2.25,-2.680000000000007,-3.0600000000000023,-3.3900000000000006,-3.710000000000008,-4.010000000000005,-4.320000000000007,,363651.0,239152.0,135459.0,242541.0,84221.0,47179.0,53977.0,33055.0,30260.0,127169.0,,362635.0,178810.0,95171.0,110760.0,21202.0,11881.0,18363.0,4682.0,2766.0,29086.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-30,74.73,73.88,73.26,72.77,72.36,72.02,71.71,71.43,71.16,70.9,,0.0,-0.8500000000000085,-1.4699999999999989,-1.960000000000008,-2.3700000000000045,-2.710000000000008,-3.0200000000000102,-3.299999999999997,-3.5700000000000074,-3.8299999999999983,,335749.0,232569.0,132039.0,238132.0,84919.0,47801.0,53238.0,33087.0,30703.0,126924.0,,419478.0,229369.0,108631.0,130151.0,26443.0,11942.0,18134.0,3636.0,3574.0,30555.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-07-31,77.91,76.84,76.05,75.42,74.9,74.45,74.06,73.69,73.33,72.98,,0.0,-1.0699999999999932,-1.8599999999999994,-2.489999999999995,-3.009999999999991,-3.4599999999999937,-3.8499999999999943,-4.219999999999999,-4.579999999999998,-4.929999999999993,,331682.0,241437.0,145699.0,240215.0,84918.0,47835.0,55528.0,32992.0,30772.0,125465.0,,460315.0,239717.0,130567.0,139382.0,28027.0,14498.0,23766.0,3825.0,2570.0,39573.0,,U,V,X,Z,F,G,H,J,K,M,None
2024-08-01,76.31,75.4,74.72,74.14,73.69,73.32,72.98,72.66,72.34,72.02,71.69,0.0,-0.9099999999999966,-1.5900000000000034,-2.1700000000000017,-2.6200000000000045,-2.990000000000009,-3.3299999999999983,-3.6500000000000057,-3.969999999999999,-4.290000000000006,-4.6200000000000045,328559.0,244605.0,146119.0,244819.0,85773.0,48385.0,58067.0,34975.0,31487.0,125713.0,33213.0,383014.0,182467.0,100324.0,116103.0,24450.0,17831.0,25828.0,8971.0,6158.0,30069.0,1737.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-02,73.52,72.59,71.95,71.41,70.97,70.62,70.31,70.02,69.74,69.47,69.19,0.0,-0.9299999999999926,-1.5699999999999932,-2.1099999999999994,-2.549999999999997,-2.8999999999999915,-3.2099999999999937,-3.5,-3.780000000000001,-4.049999999999997,-4.329999999999998,326391.0,249138.0,156208.0,250818.0,88203.0,48492.0,59070.0,34121.0,31887.0,127109.0,33442.0,467786.0,216864.0,110480.0,141966.0,32575.0,16610.0,23217.0,6010.0,5279.0,39010.0,2084.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-05,72.94,72.2,71.66,71.2,70.82,70.49,70.2,69.93,69.68,69.43,69.17,0.0,-0.7399999999999949,-1.2800000000000011,-1.7399999999999949,-2.1200000000000045,-2.450000000000003,-2.739999999999995,-3.009999999999991,-3.259999999999991,-3.509999999999991,-3.769999999999996,302128.0,251875.0,155288.0,242838.0,86404.0,48063.0,61687.0,33858.0,31989.0,126128.0,33326.0,500151.0,228049.0,116568.0,160651.0,39221.0,17275.0,23816.0,5609.0,4980.0,48512.0,2375.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-06,73.2,72.34,71.7,71.17,70.74,70.37,70.06,69.78,69.51,69.25,68.98,0.0,-0.8599999999999994,-1.5,-2.030000000000001,-2.460000000000008,-2.8299999999999983,-3.1400000000000006,-3.4200000000000017,-3.6899999999999977,-3.950000000000003,-4.219999999999999,287732.0,262485.0,158791.0,242026.0,88676.0,48263.0,61095.0,33542.0,32060.0,127651.0,33332.0,352250.0,175209.0,81716.0,109730.0,29484.0,11490.0,18118.0,2943.0,3507.0,33634.0,1690.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-07,75.23,74.17,73.38,72.75,72.24,71.81,71.44,71.12,70.81,70.52,70.21,0.0,-1.0600000000000023,-1.8500000000000085,-2.480000000000004,-2.990000000000009,-3.4200000000000017,-3.7900000000000063,-4.109999999999999,-4.420000000000002,-4.710000000000008,-5.02000000000001,259796.0,268489.0,154588.0,235453.0,90224.0,48947.0,60328.0,33746.0,31941.0,129368.0,33363.0,427995.0,215897.0,122956.0,145775.0,39407.0,16075.0,30959.0,6238.0,5854.0,34042.0,1562.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-08,76.19,75.04,74.26,73.64,73.13,72.7,72.31,71.98,71.66,71.36,71.04,0.0,-1.1499999999999915,-1.9299999999999926,-2.549999999999997,-3.0600000000000023,-3.489999999999995,-3.8799999999999955,-4.209999999999994,-4.530000000000001,-4.829999999999998,-5.1499999999999915,228544.0,269682.0,161945.0,237248.0,96111.0,48971.0,59473.0,34160.0,32729.0,130180.0,33147.0,327301.0,205547.0,117795.0,101658.0,36013.0,16188.0,21986.0,7076.0,5341.0,34878.0,1350.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-09,76.84,75.61,74.77,74.12,73.6,73.17,72.78,72.44,72.13,71.82,71.49,0.0,-1.230000000000004,-2.0700000000000074,-2.719999999999999,-3.240000000000009,-3.6700000000000017,-4.060000000000002,-4.400000000000006,-4.710000000000008,-5.02000000000001,-5.3500000000000085,210263.0,282757.0,163203.0,240304.0,98912.0,48593.0,58577.0,34649.0,33533.0,128618.0,33305.0,263007.0,143828.0,81608.0,77087.0,22384.0,10605.0,16078.0,5412.0,4691.0,24290.0,1195.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-12,80.06,78.46,77.37,76.52,75.86,75.33,74.88,74.48,74.11,73.75,73.37,0.0,-1.6000000000000085,-2.6899999999999977,-3.5400000000000063,-4.200000000000003,-4.730000000000004,-5.180000000000007,-5.579999999999998,-5.950000000000003,-6.310000000000002,-6.689999999999998,185959.0,293265.0,178724.0,249245.0,105610.0,50025.0,60947.0,35667.0,32215.0,129199.0,33758.0,376747.0,244980.0,139939.0,156656.0,47321.0,26917.0,28382.0,8386.0,9233.0,38666.0,2001.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-13,78.35,76.8,75.83,75.09,74.52,74.04,73.63,73.26,72.91,72.56,72.2,0.0,-1.5499999999999972,-2.519999999999996,-3.259999999999991,-3.8299999999999983,-4.309999999999988,-4.719999999999999,-5.089999999999989,-5.439999999999998,-5.789999999999992,-6.1499999999999915,157672.0,313993.0,178245.0,247661.0,103858.0,47656.0,61542.0,36081.0,31260.0,127371.0,34225.0,370763.0,283195.0,131309.0,107626.0,32210.0,15668.0,21902.0,6570.0,7885.0,41977.0,1648.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-14,76.98,75.84,75.0,74.35,73.85,73.44,73.07,72.73,72.4,72.07,71.74,0.0,-1.1400000000000006,-1.980000000000004,-2.6300000000000097,-3.1300000000000097,-3.5400000000000063,-3.910000000000011,-4.25,-4.579999999999998,-4.910000000000011,-5.240000000000009,115524.0,339886.0,182207.0,255077.0,106826.0,45780.0,66159.0,38201.0,30772.0,125181.0,34782.0,357636.0,344944.0,166423.0,141466.0,50842.0,27225.0,33599.0,9996.0,7695.0,36059.0,2277.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-15,78.16,76.99,76.09,75.41,74.86,74.4,74.0,73.62,73.26,72.91,72.54,0.0,-1.1700000000000017,-2.069999999999993,-2.75,-3.299999999999997,-3.759999999999991,-4.159999999999997,-4.539999999999992,-4.8999999999999915,-5.25,-5.61999999999999,82533.0,351199.0,190107.0,251978.0,108640.0,46508.0,67518.0,38492.0,30652.0,126182.0,34971.0,195122.0,237535.0,94550.0,101521.0,27948.0,16737.0,22179.0,5385.0,4101.0,32573.0,1428.0,U,V,X,Z,F,G,H,J,K,M,N
2024-08-16,75.54,74.67,74.01,73.5,73.07,72.71,72.37,72.05,71.73,71.39,70.79,0.0,-0.8700000000000045,-1.5300000000000011,-2.0400000000000063,-2.470000000000013,-2.8300000000000125,-3.1700000000000017,-3.490000000000009,-3.8100000000000023,-4.150000000000006,-4.75,354756.0,185699.0,253969.0,109306.0,46627.0,73856.0,41104.0,30592.0,126578.0,35092.0,37365.0,317678.0,108009.0,103779.0,26514.0,18510.0,28132.0,7319.0,3536.0,31889.0,1201.0,4972.0,V,X,Z,F,G,H,J,K,M,N,U
2024-08-19,73.66,72.99,72.48,72.07,71.72,71.41,71.12,70.83,70.54,70.24,69.72,0.0,-0.6700000000000017,-1.1799999999999926,-1.5900000000000034,-1.9399999999999977,-2.25,-2.539999999999992,-2.8299999999999983,-3.1199999999999903,-3.4200000000000017,-3.9399999999999977,351996.0,186641.0,252228.0,112847.0,49787.0,75958.0,38240.0,30740.0,128422.0,36099.0,37489.0,422098.0,130423.0,119148.0,37785.0,17644.0,33833.0,14905.0,10851.0,31619.0,2056.0,2762.0,V,X,Z,F,G,H,J,K,M,N,U
2024-08-20,73.17,72.45,71.9,71.46,71.09,70.77,70.47,70.18,69.9,69.6,69.08,0.0,-0.7199999999999989,-1.269999999999996,-1.710000000000008,-2.0799999999999983,-2.4000000000000057,-2.700000000000003,-2.989999999999995,-3.269999999999996,-3.5700000000000074,-4.090000000000003,356607.0,199026.0,250379.0,113795.0,50241.0,77971.0,38144.0,30630.0,128975.0,36391.0,37289.0,329276.0,119995.0,103408.0,37851.0,20862.0,32774.0,8867.0,4980.0,29621.0,4231.0,5060.0,V,X,Z,F,G,H,J,K,M,N,U
2024-08-21,71.93,71.3,70.81,70.41,70.08,69.8,69.53,69.27,69.02,68.75,68.26,0.0,-0.6300000000000097,-1.1200000000000045,-1.5200000000000102,-1.8500000000000085,-2.1300000000000097,-2.4000000000000057,-2.660000000000011,-2.910000000000011,-3.180000000000007,-3.6700000000000017,357897.0,193322.0,251784.0,112750.0,53161.0,80272.0,38356.0,30073.0,133032.0,37221.0,37351.0,390527.0,178981.0,144735.0,44253.0,19674.0,33365.0,9260.0,6063.0,44252.0,3846.0,6538.0,V,X,Z,F,G,H,J,K,M,N,U
2024-08-22,73.01,72.28,71.68,71.22,70.85,70.55,70.27,69.99,69.72,69.43,,0.0,-0.730000000000004,-1.3299999999999983,-1.7900000000000063,-2.160000000000011,-2.460000000000008,-2.740000000000009,-3.0200000000000102,-3.2900000000000063,-3.5799999999999983,,353754.0,199861.0,244039.0,108315.0,52220.0,81100.0,38448.0,29897.0,135351.0,36804.0,,334117.0,143765.0,128728.0,46293.0,20699.0,27874.0,9542.0,4523.0,36620.0,2146.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-08-23,74.83,73.93,73.25,72.74,72.34,72.0,71.69,71.39,71.09,70.79,,0.0,-0.8999999999999915,-1.5799999999999983,-2.0900000000000034,-2.489999999999995,-2.8299999999999983,-3.1400000000000006,-3.4399999999999977,-3.739999999999995,-4.039999999999992,,345594.0,203189.0,246315.0,111477.0,53635.0,83763.0,39862.0,30037.0,137124.0,36502.0,,313764.0,131319.0,111601.0,36940.0,15200.0,21638.0,6919.0,2367.0,29167.0,1608.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-08-26,77.42,76.17,75.21,74.51,73.97,73.54,73.17,72.84,72.52,72.18,,0.0,-1.25,-2.210000000000008,-2.9099999999999966,-3.450000000000003,-3.8799999999999955,-4.25,-4.579999999999998,-4.900000000000006,-5.239999999999995,,328534.0,206463.0,240725.0,108572.0,56372.0,84458.0,39926.0,30800.0,139201.0,36084.0,,409675.0,209295.0,211321.0,72241.0,40447.0,55092.0,10625.0,5339.0,54597.0,3139.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-08-27,75.53,74.46,73.62,73.01,72.55,72.18,71.86,71.57,71.29,71.0,,0.0,-1.0700000000000074,-1.9099999999999966,-2.519999999999996,-2.980000000000004,-3.3499999999999943,-3.6700000000000017,-3.960000000000008,-4.239999999999995,-4.530000000000001,,313117.0,206736.0,251968.0,110528.0,55431.0,83281.0,40398.0,32401.0,141815.0,36072.0,,331162.0,154876.0,139351.0,48060.0,28636.0,38880.0,10152.0,6557.0,44633.0,1540.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-08-28,74.52,73.44,72.59,71.99,71.55,71.2,70.9,70.62,70.36,70.08,,0.0,-1.0799999999999983,-1.9299999999999926,-2.530000000000001,-2.969999999999999,-3.319999999999993,-3.6199999999999903,-3.8999999999999915,-4.159999999999997,-4.439999999999998,,304553.0,207990.0,249413.0,109587.0,55345.0,85926.0,40746.0,32977.0,143846.0,36369.0,,337361.0,131590.0,125394.0,40211.0,18495.0,32180.0,6770.0,5091.0,34951.0,1844.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-08-29,75.91,74.67,73.73,73.09,72.62,72.25,71.93,71.63,71.35,71.05,,0.0,-1.2399999999999949,-2.1799999999999926,-2.819999999999993,-3.289999999999992,-3.6599999999999966,-3.9799999999999898,-4.280000000000001,-4.560000000000002,-4.859999999999999,,297127.0,219492.0,243582.0,112688.0,55008.0,89371.0,44396.0,33371.0,145033.0,36261.0,,408147.0,224369.0,186738.0,56363.0,26668.0,45111.0,14990.0,7192.0,55442.0,3014.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-08-30,73.55,72.65,71.89,71.36,70.97,70.67,70.4,70.15,69.89,69.63,,0.0,-0.8999999999999915,-1.6599999999999966,-2.1899999999999977,-2.5799999999999983,-2.8799999999999955,-3.1499999999999915,-3.3999999999999915,-3.6599999999999966,-3.9200000000000017,,271331.0,197898.0,244122.0,115676.0,56486.0,88438.0,42881.0,32338.0,149165.0,36220.0,,427273.0,210333.0,173592.0,54501.0,29015.0,45978.0,15284.0,8549.0,49904.0,4531.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-03,70.34,69.59,69.04,68.64,68.31,68.06,67.85,67.65,67.45,67.24,,0.0,-0.75,-1.2999999999999972,-1.7000000000000028,-2.030000000000001,-2.280000000000001,-2.490000000000009,-2.6899999999999977,-2.8900000000000006,-3.1000000000000085,,270539.0,202617.0,242642.0,115116.0,59626.0,86756.0,41643.0,31988.0,148866.0,37747.0,,546617.0,231775.0,208343.0,80451.0,44235.0,64660.0,18276.0,7291.0,65688.0,8433.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-04,69.2,68.52,68.06,67.72,67.45,67.24,67.07,66.92,66.78,66.63,,0.0,-0.6800000000000068,-1.1400000000000006,-1.480000000000004,-1.75,-1.960000000000008,-2.1300000000000097,-2.280000000000001,-2.4200000000000017,-2.5700000000000074,,259532.0,201157.0,225232.0,118359.0,61470.0,87998.0,41040.0,32230.0,144194.0,37336.0,,482025.0,235026.0,210475.0,80003.0,34299.0,52928.0,13579.0,7724.0,72258.0,7058.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-05,69.15,68.5,68.08,67.81,67.61,67.46,67.34,67.24,67.13,67.01,,0.0,-0.6500000000000057,-1.0700000000000074,-1.3400000000000034,-1.5400000000000063,-1.690000000000012,-1.8100000000000023,-1.9100000000000108,-2.0200000000000102,-2.1400000000000006,,251340.0,215275.0,227348.0,116919.0,65349.0,89321.0,41238.0,32130.0,143190.0,38753.0,,405596.0,210221.0,189371.0,68973.0,35537.0,56919.0,15744.0,5559.0,63646.0,6246.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-06,67.67,66.98,66.52,66.26,66.09,66.0,65.94,65.89,65.82,65.73,,0.0,-0.6899999999999977,-1.1500000000000057,-1.4099999999999966,-1.5799999999999983,-1.6700000000000017,-1.730000000000004,-1.7800000000000011,-1.8500000000000085,-1.9399999999999977,,249665.0,225499.0,228453.0,116936.0,67546.0,90191.0,40984.0,32148.0,141369.0,39218.0,,351074.0,165618.0,146474.0,51686.0,24467.0,33068.0,10181.0,6164.0,55840.0,5599.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-09,68.71,67.91,67.31,66.93,66.66,66.51,66.39,66.29,66.19,66.06,,0.0,-0.7999999999999972,-1.3999999999999915,-1.779999999999987,-2.049999999999997,-2.1999999999999886,-2.319999999999993,-2.4199999999999875,-2.519999999999996,-2.6499999999999915,,242556.0,241916.0,229872.0,120974.0,73270.0,91432.0,42698.0,31723.0,145215.0,38998.0,,299738.0,163359.0,145577.0,59976.0,41806.0,41803.0,11472.0,6374.0,44023.0,3601.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-10,65.75,65.14,64.69,64.42,64.25,64.14,64.06,64.01,63.95,63.87,,0.0,-0.6099999999999994,-1.0600000000000023,-1.3299999999999983,-1.5,-1.6099999999999994,-1.6899999999999977,-1.7399999999999949,-1.7999999999999972,-1.8800000000000026,,233215.0,254331.0,228803.0,126909.0,75806.0,94413.0,43209.0,31442.0,144293.0,39109.0,,442855.0,257971.0,224355.0,80681.0,42371.0,44907.0,14078.0,7624.0,69371.0,4375.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-11,67.31,66.6,66.08,65.77,65.57,65.43,65.33,65.26,65.17,65.07,,0.0,-0.710000000000008,-1.230000000000004,-1.5400000000000063,-1.740000000000009,-1.8799999999999955,-1.980000000000004,-2.049999999999997,-2.1400000000000006,-2.240000000000009,,219822.0,268418.0,228828.0,130463.0,74083.0,97065.0,44210.0,31102.0,144439.0,39361.0,,393311.0,237204.0,199561.0,73133.0,37992.0,44984.0,15630.0,9076.0,47088.0,3290.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-12,68.97,68.15,67.53,67.15,66.91,66.76,66.64,66.55,66.46,66.34,,0.0,-0.8199999999999932,-1.4399999999999977,-1.8199999999999932,-2.0600000000000023,-2.2099999999999937,-2.3299999999999983,-2.4200000000000017,-2.510000000000005,-2.6299999999999955,,201028.0,281802.0,230907.0,136687.0,75286.0,99644.0,44709.0,31020.0,147154.0,39056.0,,351976.0,221592.0,154054.0,65865.0,33098.0,36690.0,10087.0,5929.0,34444.0,1971.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-13,68.65,67.75,67.09,66.68,66.42,66.25,66.13,66.02,65.92,65.8,,0.0,-0.9000000000000057,-1.5600000000000023,-1.9699999999999989,-2.230000000000004,-2.4000000000000057,-2.5200000000000102,-2.6300000000000097,-2.730000000000004,-2.8500000000000085,,168202.0,307947.0,239936.0,147160.0,79101.0,95859.0,45176.0,31391.0,145943.0,38856.0,,308983.0,230304.0,155136.0,71291.0,39056.0,38213.0,8321.0,7232.0,31902.0,1989.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-16,70.09,69.02,68.29,67.84,67.56,67.39,67.26,67.14,67.0,66.85,,0.0,-1.0700000000000074,-1.7999999999999972,-2.25,-2.530000000000001,-2.700000000000003,-2.8299999999999983,-2.950000000000003,-3.0900000000000034,-3.240000000000009,,132538.0,323438.0,241350.0,151086.0,80146.0,94747.0,44787.0,31365.0,147120.0,38760.0,,295176.0,235884.0,135774.0,60113.0,26315.0,29648.0,12912.0,5892.0,26486.0,1994.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-17,71.19,69.96,69.17,68.7,68.41,68.21,68.06,67.91,67.76,67.59,,0.0,-1.230000000000004,-2.019999999999996,-2.489999999999995,-2.780000000000001,-2.980000000000004,-3.1299999999999955,-3.280000000000001,-3.4299999999999926,-3.5999999999999943,,84184.0,346083.0,246365.0,164218.0,82194.0,91850.0,46089.0,31657.0,146740.0,37730.0,,251629.0,289926.0,168970.0,71897.0,37439.0,47026.0,21622.0,6706.0,30262.0,4388.0,,V,X,Z,F,G,H,J,K,M,N,None
2024-09-18,69.88,69.08,68.6,68.3,68.1,67.94,67.8,67.65,67.48,67.01,,0.0,-0.7999999999999972,-1.2800000000000011,-1.5799999999999983,-1.7800000000000011,-1.9399999999999977,-2.0799999999999983,-2.2299999999999898,-2.3999999999999915,-2.8699999999999903,,353667.0,249890.0,164089.0,79187.0,94890.0,47582.0,33192.0,149335.0,36542.0,24207.0,,367191.0,195556.0,79103.0,42181.0,38698.0,17255.0,10860.0,37215.0,4671.0,435.0,,X,Z,F,G,H,J,K,M,N,V,None
2024-09-19,71.16,70.26,69.67,69.27,69.02,68.82,68.65,68.47,68.27,67.71,,0.0,-0.8999999999999915,-1.4899999999999949,-1.8900000000000006,-2.1400000000000006,-2.3400000000000034,-2.509999999999991,-2.6899999999999977,-2.8900000000000006,-3.450000000000003,,343032.0,245714.0,170979.0,83017.0,93838.0,45969.0,35459.0,148404.0,36664.0,24354.0,,354925.0,199086.0,82202.0,49688.0,40477.0,12866.0,15691.0,50495.0,3181.0,421.0,,X,Z,F,G,H,J,K,M,N,V,None
2024-09-20,71.0,70.1,69.49,69.1,68.84,68.65,68.49,68.33,68.14,67.63,,0.0,-0.9000000000000057,-1.5100000000000051,-1.9000000000000057,-2.1599999999999966,-2.3499999999999943,-2.510000000000005,-2.6700000000000017,-2.8599999999999994,-3.3700000000000045,,355622.0,249717.0,178709.0,85318.0,96749.0,46065.0,34865.0,148444.0,36351.0,24327.0,,306997.0,194524.0,77528.0,43202.0,46726.0,13385.0,7009.0,44010.0,3054.0,560.0,,X,Z,F,G,H,J,K,M,N,V,None
2024-09-23,70.37,69.61,69.1,68.74,68.5,68.32,68.19,68.02,67.86,,,0.0,-0.7600000000000051,-1.2700000000000102,-1.6300000000000097,-1.8700000000000045,-2.0500000000000114,-2.180000000000007,-2.3500000000000085,-2.510000000000005,,,355290.0,248197.0,184112.0,86062.0,99519.0,46342.0,33946.0,149295.0,36466.0,,,338267.0,185350.0,74340.0,35102.0,30177.0,10358.0,7769.0,34479.0,3160.0,,,X,Z,F,G,H,J,K,M,N,None,None
